id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
392,6650.0,3,9.17,212.0,B,B2,153.0,5 years,0,21000.0,0,2015-08-01,0,0,408.0,14,32.34,0.0,810.0,814.0,17.0,0.0,0.0,13088.0,17.9,32.0,1,0,Oct-1995,0.0,1.0,0.0,4.0,8.0,8.0,9.0,11.0,5.0,15.0,26.0,8.0,17.0,0.0,0.0,0.0,3.0
393,14000.0,5,14.46,329.11,C,C4,236.0,10+ years,0,97000.0,0,2016-03-01,0,2,140.0,8,13.98,1.0,680.0,684.0,7.0,0.0,0.0,6029.0,58.5,21.0,0,0,Oct-2004,5.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,9.0,5.0,9.0,3.0,7.0,0.0,0.0,1.0,0.0
394,12000.0,3,18.25,435.34,D,D3,672.0,< 1 year,2,30000.0,1,2016-03-01,0,0,27.0,12,20.8,0.0,665.0,669.0,6.0,0.0,0.0,6191.0,91.0,10.0,0,0,Aug-2010,0.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0
395,20000.0,3,7.69,623.88,A,A4,182344.0,< 1 year,1,72000.0,1,2014-10-01,0,4,29.0,19,8.17,0.0,660.0,664.0,9.0,0.0,0.0,11758.0,58.2,31.0,0,0,Dec-1998,4.0,1.0,3.0,4.0,6.0,6.0,4.0,11.0,4.0,9.0,20.0,6.0,9.0,0.0,0.0,0.0,0.0
396,3000.0,3,6.99,92.62,A,A3,199.0,10+ years,0,110000.0,0,2015-01-01,0,0,103.0,36,18.39,0.0,680.0,684.0,21.0,1.0,0.0,46181.0,73.7,58.0,0,0,Mar-1993,0.0,1.0,1.0,10.0,15.0,15.0,11.0,26.0,13.0,17.0,41.0,15.0,21.0,0.0,0.0,0.0,3.0
397,5000.0,3,9.67,160.57,B,B1,10178.0,10+ years,1,60000.0,2,2013-12-01,0,0,389.0,8,9.8,2.0,755.0,759.0,5.0,0.0,0.0,2907.0,10.4,15.0,0,0,Oct-2005,26.0,1.0,0.0,2.0,2.0,2.0,3.0,6.0,4.0,4.0,11.0,2.0,5.0,0.0,0.0,0.0,1.0
398,24000.0,5,22.47,669.29,E,E5,220005.0,10+ years,0,136000.0,2,2013-03-01,0,0,614.0,3,26.29,0.0,675.0,679.0,21.0,0.0,0.0,45709.0,87.9,51.0,1,0,Oct-1998,45906.0,1.0,0.0,5.0,17.0,17.0,5.0,11.0,18.0,17.0,30.0,17.0,21.0,0.0,0.0,0.0,7.0
399,5000.0,3,10.15,161.69,B,B2,180395.0,2 years,1,46000.0,0,2014-07-01,0,0,314.0,0,30.76,0.0,735.0,739.0,15.0,0.0,0.0,5038.0,50.4,20.0,1,0,Sep-2008,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,15.0,3.0,5.0,3.0,15.0,0.0,0.0,0.0,2.0
400,5000.0,3,11.99,166.05,C,C1,54.0,,1,16000.0,1,2016-04-01,0,0,235.0,8,11.78,0.0,680.0,684.0,4.0,0.0,0.0,3863.0,89.8,6.0,0,0,Feb-2008,0.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0
401,17500.0,3,18.55,637.51,D,D2,4024.0,< 1 year,1,39000.0,2,2013-12-01,0,0,111.0,8,29.25,0.0,685.0,689.0,10.0,0.0,0.0,23204.0,71.6,17.0,1,0,Oct-1989,0.0,1.0,0.0,5.0,7.0,7.0,6.0,12.0,1.0,9.0,16.0,7.0,10.0,0.0,0.0,0.0,2.0
402,12000.0,3,7.89,375.43,A,A5,24093.0,8 years,0,105000.0,0,2015-05-01,0,5,186.0,9,12.63,0.0,690.0,694.0,11.0,0.0,0.0,41952.0,55.5,27.0,1,0,Jan-1998,6.0,1.0,0.0,5.0,6.0,6.0,6.0,7.0,10.0,9.0,13.0,6.0,11.0,0.0,0.0,0.0,2.0
403,25000.0,5,25.81,745.71,E,E4,14253.0,10+ years,0,78000.0,2,2018-04-01,0,0,675.0,42,41.11,0.0,665.0,669.0,19.0,1.0,0.0,17386.0,67.9,31.0,1,1,Jan-2007,0.0,1.0,0.0,4.0,7.0,7.0,4.0,7.0,13.0,11.0,17.0,7.0,19.0,0.0,0.0,0.0,4.0
404,10000.0,3,11.99,332.1,B,B3,54.0,,1,35604.46,1,2014-04-01,0,0,480.0,8,11.19,0.0,680.0,684.0,13.0,0.0,0.0,7784.0,56.4,45.0,0,0,Mar-1985,0.0,1.0,0.0,5.0,8.0,8.0,6.0,24.0,4.0,13.0,38.0,8.0,13.0,0.0,0.0,0.0,3.0
405,35000.0,5,12.29,783.7,C,C1,84136.0,< 1 year,0,120923.0,2,2015-04-01,1,3,116.0,14,13.74,0.0,805.0,809.0,19.0,0.0,0.0,6081.0,16.8,39.0,0,0,Aug-2002,3.0,1.0,0.0,3.0,4.0,4.0,4.0,6.0,22.0,9.0,15.0,4.0,19.0,0.0,0.0,0.0,0.0
406,25450.0,3,7.62,793.06,A,A3,54.0,,0,57372.0,2,2013-08-01,0,0,656.0,39,8.47,0.0,785.0,789.0,6.0,0.0,0.0,6467.0,55.7,18.0,1,0,Sep-1988,38.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0
407,20000.0,3,7.62,623.23,A,A3,1562.0,6 years,0,120000.0,2,2014-03-01,0,4,212.0,7,9.06,0.0,705.0,709.0,9.0,0.0,0.0,33033.0,81.8,34.0,1,0,Nov-1996,4.0,1.0,0.0,4.0,6.0,6.0,5.0,15.0,5.0,7.0,23.0,6.0,9.0,0.0,0.0,0.0,2.0
408,2000.0,3,13.99,68.35,C,C4,193.0,10+ years,0,87000.0,2,2015-05-01,0,7,582.0,14,20.55,1.0,710.0,714.0,37.0,0.0,0.0,2850.0,39.6,54.0,1,0,Dec-1997,8.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,44.0,3.0,8.0,1.0,37.0,0.0,0.0,0.0,8.0
409,10000.0,3,5.32,301.15,A,A1,54.0,,0,126860.0,0,2015-12-01,0,0,495.0,14,15.5,0.0,715.0,719.0,26.0,1.0,1.0,15161.0,28.2,37.0,0,0,Oct-1985,0.0,1.0,0.0,6.0,15.0,15.0,7.0,9.0,8.0,21.0,28.0,15.0,26.0,0.0,0.0,0.0,2.0
410,24000.0,3,8.38,756.29,B,B1,439.0,< 1 year,0,170000.0,0,2015-12-01,0,4,197.0,4,10.37,0.0,705.0,709.0,7.0,1.0,0.0,22542.0,75.1,24.0,0,0,May-1994,4.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,13.0,4.0,6.0,4.0,7.0,0.0,0.0,0.0,1.0
411,20000.0,5,17.86,506.35,D,D5,38.0,10+ years,1,58000.0,1,2015-12-01,0,4,32.0,21,28.41,0.0,705.0,709.0,18.0,0.0,0.0,12574.0,40.2,43.0,0,0,Jul-2000,4.0,1.0,0.0,2.0,2.0,2.0,5.0,13.0,16.0,10.0,25.0,2.0,18.0,0.0,0.0,0.0,3.0
412,5375.0,3,20.2,200.31,D,D5,259709.0,< 1 year,2,20000.0,0,2013-11-01,0,0,500.0,27,21.43,0.0,670.0,674.0,7.0,0.0,0.0,13251.0,93.3,20.0,1,0,Feb-2001,0.0,1.0,0.0,5.0,6.0,6.0,5.0,14.0,2.0,6.0,18.0,6.0,7.0,0.0,0.0,0.0,1.0
413,12725.0,5,26.99,388.49,F,F3,42559.0,9 years,0,67000.0,2,2016-07-01,0,0,56.0,8,30.25,0.0,695.0,699.0,18.0,1.0,1.0,11822.0,34.4,31.0,1,0,Jun-2004,0.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,11.0,15.0,17.0,4.0,18.0,0.0,0.0,0.0,6.0
414,21000.0,5,11.55,462.38,B,B3,268104.0,10+ years,0,145000.0,2,2013-09-01,0,0,230.0,2,14.66,0.0,705.0,709.0,11.0,0.0,0.0,44636.0,74.3,25.0,1,0,Jan-1999,38.0,1.0,0.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,12.0,7.0,11.0,0.0,0.0,0.0,0.0
415,14000.0,5,13.67,323.37,C,C3,2205.0,2 years,1,48000.0,2,2016-05-01,0,4,119.0,0,16.8,0.0,660.0,664.0,12.0,0.0,0.0,15960.0,70.0,20.0,0,0,Aug-2008,4.0,1.0,0.0,4.0,6.0,6.0,4.0,6.0,12.0,6.0,8.0,6.0,12.0,0.0,0.0,0.0,2.0
416,5600.0,3,9.75,180.04,B,B3,80031.0,10+ years,1,85000.0,0,2016-02-01,0,4,302.0,30,7.62,0.0,705.0,709.0,10.0,0.0,0.0,7061.0,29.5,23.0,0,0,Aug-1998,2.0,1.0,1.0,1.0,7.0,7.0,1.0,3.0,7.0,9.0,15.0,7.0,10.0,0.0,0.0,0.0,4.0
417,22000.0,3,11.99,730.61,C,C1,54.0,,1,54000.0,2,2016-03-01,1,0,134.0,8,7.27,0.0,735.0,739.0,6.0,0.0,0.0,9857.0,38.4,19.0,0,0,Feb-1977,0.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,10.0,3.0,6.0,0.0,0.0,0.0,2.0
418,9000.0,3,13.98,307.52,C,C3,4604.0,< 1 year,1,35000.0,0,2014-06-01,0,0,480.0,8,22.7,0.0,675.0,679.0,9.0,0.0,0.0,5752.0,60.5,9.0,1,0,Apr-2011,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,6.0,6.0,4.0,9.0,0.0,0.0,0.0,3.0
419,9000.0,3,14.33,309.05,C,C1,54.0,,1,43000.0,1,2012-10-01,0,0,81.0,15,21.27,0.0,690.0,694.0,11.0,0.0,0.0,27441.0,55.7,24.0,1,0,Jul-2002,54026.0,1.0,0.0,3.0,5.0,5.0,6.0,10.0,3.0,10.0,21.0,5.0,11.0,0.0,0.0,0.0,3.0
420,1000.0,3,19.99,37.16,E,E4,20830.0,10+ years,0,41000.0,1,2015-11-01,0,5,241.0,7,7.82,0.0,750.0,754.0,7.0,0.0,0.0,1272.0,5.9,11.0,0,0,Jul-2008,6.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,6.0,9.0,3.0,7.0,0.0,0.0,0.0,3.0
421,8000.0,3,7.89,250.29,A,A5,54.0,,1,22344.0,2,2015-04-01,0,4,598.0,14,12.3,0.0,760.0,764.0,7.0,0.0,0.0,7316.0,19.1,20.0,0,0,Nov-1985,4.0,1.0,0.0,3.0,4.0,4.0,5.0,14.0,1.0,7.0,18.0,4.0,7.0,0.0,0.0,0.0,2.0
422,28000.0,3,10.99,916.56,B,B4,86471.0,10+ years,0,179000.0,1,2015-05-01,0,0,29.0,19,15.38,0.0,710.0,714.0,12.0,0.0,0.0,48932.0,86.3,29.0,0,0,Jul-1987,0.0,1.0,0.0,3.0,4.0,4.0,3.0,6.0,7.0,6.0,12.0,4.0,12.0,0.0,0.0,0.0,2.0
423,35000.0,3,23.88,1370.95,E,E2,68897.0,3 years,0,207000.0,2,2017-09-01,0,0,308.0,0,30.71,0.0,695.0,699.0,16.0,0.0,0.0,83191.0,53.7,36.0,1,0,Nov-1998,0.0,1.0,0.0,4.0,7.0,7.0,5.0,9.0,15.0,10.0,18.0,7.0,16.0,0.0,0.0,0.0,3.0
424,24000.0,3,12.35,801.17,B,B4,266267.0,10+ years,0,124000.0,1,2013-07-01,0,4,566.0,30,16.21,0.0,680.0,684.0,12.0,0.0,0.0,28715.0,68.7,28.0,0,0,Jan-2002,37347.0,1.0,0.0,4.0,7.0,7.0,5.0,9.0,5.0,9.0,14.0,7.0,12.0,0.0,0.0,0.0,3.0
425,1000.0,3,23.4,38.92,E,E1,8741.0,< 1 year,1,46857.0,1,2018-10-01,0,5,0.0,0,10.5,0.0,740.0,744.0,5.0,0.0,0.0,1740.0,8.7,6.0,1,0,Dec-2013,6.0,1.0,0.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0
426,20000.0,5,16.59,492.66,D,D2,54.0,,0,108000.0,1,2015-12-01,0,4,219.0,21,31.78,0.0,660.0,664.0,13.0,0.0,0.0,51181.0,77.0,36.0,0,0,Jul-1999,4.0,1.0,0.0,7.0,9.0,9.0,10.0,10.0,13.0,9.0,15.0,8.0,12.0,,0.0,0.0,5.0
427,1200.0,3,11.48,39.56,B,B5,38.0,3 years,2,27298.0,2,2016-01-01,1,5,249.0,36,18.89,0.0,670.0,674.0,8.0,1.0,0.0,6572.0,12.1,15.0,0,0,Nov-1988,6.0,1.0,3.0,2.0,3.0,3.0,3.0,7.0,3.0,4.0,11.0,3.0,8.0,0.0,0.0,0.0,4.0
428,25000.0,3,5.32,752.87,A,A1,54.0,< 1 year,1,170000.0,0,2017-09-01,1,0,143.0,8,12.64,0.0,750.0,754.0,8.0,0.0,0.0,42362.0,56.4,17.0,0,0,Jul-2002,0.0,1.0,0.0,3.0,3.0,3.0,5.0,7.0,9.0,5.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0
429,25000.0,5,9.44,524.32,B,B1,54.0,,2,130000.0,1,2017-08-01,0,2,54.0,28,9.4,0.0,830.0,834.0,9.0,0.0,0.0,5523.0,7.7,27.0,0,0,May-2000,5.0,1.0,0.0,3.0,3.0,3.0,4.0,9.0,7.0,6.0,17.0,3.0,9.0,0.0,0.0,0.0,1.0
430,15000.0,5,15.05,357.25,C,C4,2348.0,6 years,1,37000.0,1,2017-09-01,0,4,38.0,21,6.81,0.0,680.0,684.0,6.0,0.0,0.0,6522.0,49.4,10.0,0,0,Jun-2006,4.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,1.0
431,11200.0,5,15.99,272.31,C,C5,15459.0,9 years,1,56249.0,0,2016-11-01,0,4,380.0,26,18.88,0.0,665.0,669.0,10.0,1.0,1.0,10996.0,34.9,22.0,0,0,Sep-2005,4.0,1.0,0.0,2.0,3.0,3.0,3.0,8.0,3.0,8.0,18.0,3.0,9.0,0.0,0.0,0.0,2.0
432,13775.0,3,10.99,450.92,B,B3,196068.0,1 year,1,44720.0,1,2014-06-01,0,0,41.0,25,27.43,0.0,695.0,699.0,20.0,0.0,0.0,6648.0,39.8,32.0,1,0,Jan-2002,0.0,1.0,0.0,2.0,3.0,3.0,4.0,8.0,22.0,5.0,10.0,3.0,20.0,0.0,0.0,0.0,3.0
433,18625.0,3,12.13,619.78,B,B5,107080.0,10+ years,1,167000.0,1,2018-05-01,0,3,484.0,21,12.92,0.0,710.0,714.0,10.0,0.0,0.0,33568.0,75.6,25.0,0,0,Jul-1985,3.0,1.0,0.0,1.0,4.0,4.0,2.0,3.0,10.0,7.0,11.0,4.0,10.0,0.0,0.0,0.0,1.0
434,16000.0,5,19.99,423.82,D,D4,1958.0,10+ years,0,77000.0,2,2017-03-01,0,0,490.0,44,14.04,0.0,705.0,709.0,5.0,0.0,0.0,14666.0,98.0,20.0,0,0,Feb-1995,0.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,16.0,3.0,5.0,,0.0,0.0,1.0
435,12000.0,3,8.24,377.37,B,B1,364.0,7 years,0,90000.0,1,2017-03-01,0,4,145.0,8,12.67,0.0,665.0,669.0,11.0,3.0,1.0,8404.0,27.5,26.0,1,0,Feb-1991,4.0,1.0,0.0,3.0,7.0,7.0,3.0,9.0,4.0,8.0,18.0,7.0,11.0,0.0,0.0,0.0,5.0
436,20000.0,3,9.99,645.25,B,B3,72.0,1 year,0,56000.0,0,2015-07-01,0,0,35.0,14,22.78,0.0,695.0,699.0,7.0,0.0,0.0,11572.0,35.4,18.0,0,0,Apr-2003,0.0,1.0,1.0,3.0,4.0,4.0,3.0,8.0,5.0,5.0,12.0,4.0,6.0,0.0,0.0,0.0,1.0
437,8275.0,3,11.99,274.81,C,C1,7621.0,1 year,1,38400.0,2,2015-12-01,0,5,549.0,8,26.09,2.0,720.0,724.0,12.0,0.0,0.0,1465.0,9.4,22.0,1,0,Oct-2007,6.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,12.0,8.0,10.0,5.0,12.0,0.0,0.0,0.0,2.0
438,12600.0,3,7.69,393.04,A,A4,1791.0,10+ years,0,95000.0,0,2014-08-01,0,0,422.0,30,26.54,0.0,705.0,709.0,7.0,0.0,0.0,112373.0,50.6,26.0,1,0,Jun-1989,0.0,1.0,1.0,2.0,5.0,5.0,2.0,10.0,6.0,5.0,19.0,5.0,7.0,0.0,0.0,0.0,0.0
439,8000.0,3,7.59,249.19,A,A3,427.0,10+ years,0,85000.0,0,2016-07-01,1,0,160.0,4,20.74,1.0,690.0,694.0,20.0,1.0,1.0,9291.0,37.0,34.0,0,0,Jan-1991,0.0,1.0,0.0,4.0,13.0,13.0,5.0,9.0,4.0,13.0,27.0,8.0,18.0,,0.0,1.0,5.0
440,28000.0,3,6.03,852.2,A,A1,143492.0,4 years,1,86500.0,1,2014-08-01,0,0,447.0,30,13.76,0.0,795.0,799.0,15.0,0.0,0.0,14588.0,23.2,26.0,0,0,Mar-1994,0.0,1.0,0.0,4.0,5.0,5.0,7.0,11.0,8.0,12.0,17.0,5.0,15.0,0.0,0.0,0.0,0.0
441,15000.0,3,7.9,469.36,A,A4,328357.0,6 years,0,100000.0,2,2012-11-01,0,5,644.0,26,4.12,0.0,725.0,729.0,6.0,0.0,0.0,5801.0,33.5,13.0,1,0,Mar-1987,6.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0
442,15600.0,5,23.4,443.37,E,E5,179801.0,10+ years,0,60000.0,1,2014-02-01,0,0,516.0,9,28.52,1.0,670.0,674.0,16.0,0.0,0.0,27105.0,84.7,32.0,1,0,Oct-1997,0.0,1.0,0.0,3.0,9.0,9.0,4.0,8.0,9.0,12.0,20.0,9.0,16.0,0.0,0.0,0.0,4.0
443,22500.0,5,13.99,523.42,C,C4,1423.0,10+ years,0,80000.0,1,2015-07-01,0,0,178.0,23,15.44,0.0,685.0,689.0,10.0,0.0,0.0,20591.0,70.3,14.0,1,0,Jul-2009,0.0,1.0,0.0,3.0,5.0,5.0,3.0,5.0,4.0,6.0,8.0,5.0,10.0,0.0,0.0,0.0,1.0
444,15000.0,3,6.49,459.67,A,A2,4116.0,10+ years,0,87000.0,2,2014-08-01,0,4,383.0,14,19.14,0.0,660.0,664.0,12.0,0.0,0.0,26403.0,78.1,39.0,0,0,Jan-1977,4.0,1.0,0.0,4.0,5.0,5.0,4.0,10.0,15.0,7.0,20.0,5.0,12.0,0.0,0.0,0.0,0.0
445,23000.0,5,15.99,559.2,D,D2,107101.0,1 year,0,116000.0,1,2015-01-01,0,0,291.0,23,11.56,1.0,665.0,669.0,9.0,0.0,0.0,5055.0,73.6,31.0,0,0,Feb-2005,0.0,1.0,1.0,3.0,5.0,5.0,3.0,8.0,15.0,5.0,12.0,5.0,9.0,0.0,0.0,0.0,4.0
446,18000.0,5,14.65,424.92,C,C5,97.0,8 years,1,70000.0,1,2015-10-01,1,0,157.0,8,13.97,0.0,665.0,669.0,4.0,0.0,0.0,5060.0,47.3,8.0,0,0,Feb-2006,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0
447,11000.0,5,13.49,253.06,C,C2,97.0,3 years,0,55000.0,1,2017-02-01,1,0,138.0,0,9.4,0.0,660.0,664.0,8.0,0.0,0.0,10544.0,54.0,9.0,0,0,Oct-2013,0.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,2.0,6.0,6.0,6.0,8.0,,0.0,0.0,2.0
448,1000.0,3,11.49,32.98,B,B5,369141.0,8 years,0,112000.0,1,2016-12-01,0,3,757.0,15,11.44,0.0,690.0,694.0,13.0,0.0,0.0,9277.0,50.7,39.0,0,0,Jan-2003,3.0,1.0,0.0,2.0,9.0,9.0,2.0,2.0,27.0,9.0,11.0,9.0,13.0,0.0,0.0,0.0,3.0
449,24000.0,5,18.84,620.47,E,E2,346.0,7 years,1,85000.0,2,2015-05-01,1,0,31.0,2,27.3,0.0,695.0,699.0,14.0,0.0,0.0,13520.0,73.9,41.0,0,0,Mar-2002,0.0,1.0,0.0,2.0,4.0,4.0,3.0,7.0,29.0,6.0,10.0,4.0,14.0,0.0,0.0,0.0,4.0
450,2500.0,3,11.49,82.43,B,B5,97.0,5 years,0,55000.0,0,2016-12-01,0,0,781.0,40,13.44,2.0,685.0,689.0,13.0,2.0,0.0,7953.0,35.8,20.0,0,0,Aug-1999,0.0,1.0,0.0,4.0,7.0,7.0,5.0,6.0,5.0,11.0,14.0,7.0,13.0,0.0,0.0,0.0,1.0
451,6025.0,3,19.03,220.95,D,D3,142193.0,6 years,1,70000.0,0,2017-10-01,1,0,245.0,26,13.24,0.0,680.0,684.0,11.0,0.0,0.0,22495.0,51.7,23.0,1,0,Jan-2008,0.0,1.0,1.0,3.0,6.0,6.0,5.0,5.0,13.0,10.0,10.0,6.0,11.0,0.0,0.0,0.0,5.0
452,23200.0,3,12.99,781.59,C,C1,1466.0,8 years,0,53000.0,1,2014-07-01,0,0,327.0,14,10.03,0.0,700.0,704.0,10.0,0.0,0.0,11592.0,49.8,32.0,0,0,Jan-1994,0.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,11.0,6.0,19.0,2.0,10.0,0.0,0.0,0.0,3.0
453,17050.0,3,12.42,569.74,B,B4,54.0,10+ years,0,53000.0,2,2011-12-01,0,0,4.0,3,23.64,0.0,720.0,724.0,8.0,0.0,0.0,17414.0,59.4,28.0,1,0,Sep-1995,193.0,1.0,,,,,,,,,,,,,,,
454,6000.0,3,11.53,197.95,B,B5,13251.0,1 year,1,67600.0,0,2015-07-01,0,0,282.0,7,24.13,0.0,670.0,674.0,4.0,0.0,0.0,6754.0,62.5,25.0,1,0,Oct-2003,0.0,1.0,3.0,2.0,3.0,3.0,2.0,6.0,13.0,3.0,10.0,3.0,4.0,0.0,0.0,0.0,2.0
455,4000.0,3,9.75,128.6,B,B3,121994.0,9 years,1,75000.0,0,2016-06-01,0,0,535.0,17,15.7,0.0,720.0,724.0,5.0,0.0,0.0,17053.0,48.0,13.0,0,0,Mar-2001,0.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,9.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0
456,20000.0,5,9.17,416.82,B,B1,62.0,8 years,2,60000.0,1,2014-10-01,1,0,500.0,27,27.84,0.0,775.0,779.0,14.0,0.0,0.0,13551.0,28.2,27.0,0,0,May-1989,0.0,1.0,0.0,3.0,6.0,6.0,7.0,12.0,6.0,10.0,16.0,6.0,14.0,0.0,0.0,0.0,2.0
457,12000.0,3,15.22,417.28,C,C3,273087.0,10+ years,0,98000.0,1,2013-09-01,0,4,581.0,24,28.87,1.0,675.0,679.0,19.0,0.0,0.0,36137.0,75.0,40.0,1,0,Oct-1995,159.0,1.0,1.0,8.0,11.0,11.0,8.0,12.0,17.0,12.0,21.0,11.0,19.0,0.0,0.0,0.0,1.0
458,12000.0,3,5.32,361.38,A,A1,1499.0,5 years,2,70000.0,0,2016-03-01,0,0,195.0,38,10.02,0.0,735.0,739.0,13.0,0.0,0.0,6721.0,16.3,33.0,0,0,Jul-2003,0.0,1.0,1.0,4.0,4.0,4.0,7.0,7.0,12.0,10.0,20.0,4.0,13.0,0.0,0.0,0.0,2.0
459,3000.0,3,21.0,113.03,E,E2,218844.0,7 years,1,48000.0,1,2013-05-01,1,5,294.0,16,24.8,2.0,700.0,704.0,14.0,0.0,0.0,11838.0,38.9,24.0,1,0,Nov-2003,6.0,1.0,0.0,3.0,7.0,7.0,4.0,6.0,10.0,11.0,14.0,7.0,14.0,0.0,0.0,0.0,3.0
460,25075.0,5,9.93,531.91,B,B2,60239.0,10+ years,0,44000.0,1,2017-12-01,0,1,589.0,24,12.44,0.0,825.0,829.0,7.0,0.0,0.0,1751.0,6.6,15.0,0,1,Oct-1990,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,6.0,2.0,7.0,0.0,0.0,0.0,1.0
461,10625.0,3,13.11,358.57,B,B4,72972.0,7 years,1,32000.0,0,2012-09-01,0,0,304.0,8,8.75,0.0,685.0,689.0,8.0,0.0,0.0,8668.0,26.7,11.0,1,0,Dec-2006,53447.0,1.0,0.0,4.0,5.0,5.0,6.0,8.0,0.0,8.0,11.0,5.0,8.0,0.0,0.0,0.0,1.0
462,13000.0,3,7.9,406.78,A,A4,346.0,6 years,0,144000.0,1,2014-04-01,0,0,135.0,33,13.76,0.0,715.0,719.0,16.0,0.0,0.0,23887.0,58.0,46.0,0,0,Aug-1999,0.0,1.0,0.0,4.0,5.0,5.0,6.0,10.0,23.0,7.0,12.0,5.0,16.0,0.0,0.0,0.0,1.0
463,11625.0,3,15.59,406.36,C,C5,173389.0,10+ years,0,63000.0,2,2016-08-01,0,0,275.0,8,18.27,0.0,670.0,674.0,10.0,1.0,1.0,6644.0,95.0,34.0,0,0,May-2000,0.0,1.0,0.0,2.0,2.0,2.0,13.0,13.0,10.0,2.0,23.0,2.0,9.0,,0.0,0.0,3.0
464,5000.0,3,11.99,166.05,B,B5,2348.0,4 years,1,35000.0,0,2014-11-01,0,4,194.0,38,16.19,0.0,705.0,709.0,7.0,0.0,0.0,3641.0,26.8,8.0,0,0,Aug-2011,4.0,1.0,0.0,3.0,3.0,3.0,5.0,6.0,1.0,6.0,7.0,3.0,7.0,0.0,0.0,0.0,3.0
465,27000.0,5,11.44,592.99,B,B4,126404.0,1 year,0,70000.0,1,2016-12-01,0,4,79.0,2,24.43,0.0,680.0,684.0,31.0,0.0,0.0,27615.0,50.7,50.0,1,0,Apr-2000,4.0,1.0,0.0,5.0,7.0,7.0,7.0,12.0,27.0,14.0,22.0,7.0,31.0,0.0,0.0,0.0,1.0
466,16000.0,3,17.77,576.6,D,D1,234660.0,10+ years,0,60100.0,2,2013-02-01,0,0,121.0,14,28.71,0.0,685.0,689.0,15.0,0.0,0.0,10871.0,56.0,53.0,0,0,Oct-1999,47809.0,1.0,1.0,3.0,8.0,8.0,3.0,6.0,35.0,8.0,17.0,8.0,15.0,0.0,0.0,0.0,7.0
467,10000.0,3,14.3,343.24,C,C1,227088.0,1 year,1,44000.0,0,2013-09-01,0,0,143.0,8,10.12,0.0,680.0,684.0,14.0,0.0,0.0,7697.0,77.0,17.0,1,0,May-2006,30908.0,1.0,0.0,5.0,7.0,7.0,5.0,6.0,8.0,8.0,9.0,7.0,14.0,0.0,0.0,0.0,0.0
468,25000.0,5,7.89,505.6,A,A5,36172.0,2 years,2,165000.0,0,2016-06-01,0,4,264.0,30,21.73,0.0,745.0,749.0,11.0,0.0,0.0,25547.0,34.9,47.0,0,0,Jun-1996,4.0,1.0,0.0,2.0,3.0,3.0,3.0,9.0,19.0,6.0,24.0,3.0,11.0,0.0,0.0,0.0,5.0
469,9000.0,3,8.67,284.82,B,B1,107716.0,10+ years,1,54500.0,0,2015-01-01,0,0,73.0,23,25.3,0.0,705.0,709.0,26.0,1.0,0.0,5161.0,32.9,36.0,1,0,Sep-1996,0.0,1.0,0.0,2.0,6.0,6.0,2.0,3.0,26.0,7.0,10.0,6.0,26.0,0.0,0.0,0.0,4.0
